Review,Rating
check week review little late said think loved walked environment interior warm inviting barista incredibly friendly adorable loved upbeat attitude ordered mocha friend ordered iced latte kind perfect easily favorite place maybe bias shop adored served mason,4
cute little shop surprised people sunday morning couple people decent price baked good bike ride stumbled shop east décor feel hang sure brought laptop stayed longer service friendly recommend spot looking casual spot area sitting outside,4
expert thing vintage heart closest perfect latte cappuccino tasted suggestion lavender latte espresso naturally smooth bitter lavender give herbal sweetness bitter aftertaste cute latte grand lavender latte perfection cute best advice lavender latte change life,5
check interested yada yada girl come life explaining amazing decided yelp bring enjoy disappointed vintage located awkward spot look normal open door suddenly inside kept modern scenic shop decor partially love wish explain sorry know enjoy vanilla latte light flavor sweet taste girlfriend absolutely adores location point pretty favor check location fantastic picture latte cute design,5
cute comfy iced free wifi friendly service wrong cool summer,5
cold brew snob cold brew definite clear winner,4
sucker cute little shop wide variety vintage heart favorite iced served cute little mason iced vanilla latte preferred drink perfect combo sweet creamy chillier love drink interior comfy cozy mixture small table couch seating especially love light fixture service super friendly inside bathroom clean downside parking difficult aren place study especially busy couple table outside mind sitting outside love coming drink escape school scene iced vanilla latte perfect balance sweet creamy,4
vintage heart cozy quiet little shop wifi hotspot syrup housemade ordered mocha friendly barista disappoint order pastry looked tasty looking chill shop relax studying school shop,4
check little shop yelp disappointed incredibly quiet friend walked customer reading laptop exactly atmosphere obsessed lady working stern inviting away mood atmosphere amazing vanilla latte latte incredibly creamy delicious wish taken vanilla latte,4
check head nice house turned cafe best latte crowded noisy lady nice size similar grande starbucks time life larger serving sell latte girlfriend mocha equally location homely unlike famous commercialized cafe welcoming feel starbucks opinion worth labeled hate starbucks spending time looking place houston latte mocha,4
